"","Status","Sex","Province","Area","Date.of.death","Cause.of.death","Province2"
"13901"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-26," Field Execution","Dayr Az Zawr"
"13902"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-26," Field Execution","Dayr Az Zawr"
"13903"," Civilian"," Adult - Male"," Hama"," ",2012-09-26," Detention - Execution","Hamah"
"13904"," Civilian"," Adult - Male"," Damascus"," Hajar Aswad",2012-09-26," Field Execution","Damascus"
"13905"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-26," Field Execution","Dayr Az Zawr"
"13906"," Civilian"," Adult - Male"," Damascus"," Hajar Aswad",2012-09-26," Field Execution","Damascus"
"13907"," Civilian"," Adult - Male"," Damascus"," Hajar Aswad",2012-09-26," Field Execution","Damascus"
"13908"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-26," Field Execution","Dayr Az Zawr"
"13909"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-26," Field Execution","Dayr Az Zawr"
"13910"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-26," Field Execution","Dayr Az Zawr"
"13911"," Civilian"," Adult - Male"," Deir Ezzor"," Mohasan",2012-09-26," Shelling","Dayr Az Zawr"
"13912"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-26," Field Execution","Dayr Az Zawr"
"13913"," Non-Civilian"," Adult - Male"," Hama"," ",2012-09-26," Shooting","Hamah"
"13914"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-26," Field Execution","Dayr Az Zawr"
"13915"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-26," Field Execution","Dayr Az Zawr"
"13916"," Civilian"," Adult - Male"," Hama"," Mashaa Arbaain",2012-09-26," Field Execution","Hamah"
"13917"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-26," Field Execution","Dayr Az Zawr"
"13918"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-26," Field Execution","Dayr Az Zawr"
"13919"," Civilian"," Adult - Female"," Idlib"," Silqeen",2012-09-26," Shelling","Idlib"
"13920"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-26," Field Execution","Dayr Az Zawr"
"13921"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-26," Field Execution","Dayr Az Zawr"
"13922"," Civilian"," Adult - Male"," Damascus"," ",2012-09-27," Field Execution","Damascus"
"13923"," Civilian"," Adult - Male"," Deir Ezzor"," Hamidiah",2012-09-27," Shelling","Dayr Az Zawr"
"13924"," Civilian"," Adult - Male"," Damascus"," ",2012-09-27," Field Execution","Damascus"
"13925"," Civilian"," Adult - Male"," Damascus"," ",2012-09-27," Field Execution","Damascus"
"13926"," Civilian"," Adult - Male"," Damascus Suburbs"," ",2012-09-27," Shooting","Rif Dimashq"
"13927"," Civilian"," Adult - Male"," Damascus Suburbs"," ",2012-09-27," Shooting","Rif Dimashq"
"13928"," Civilian"," Adult - Male"," Damascus"," ",2012-09-27," Shooting","Damascus"
"13929"," Civilian"," Adult - Male"," Aleppo"," ",2012-09-27," Shooting","Aleppo"
"13930"," Civilian"," Adult - Male"," Aleppo"," ",2012-09-27," Shooting","Aleppo"
"13931"," Civilian"," Adult - Male"," Aleppo"," ",2012-09-27," Shooting","Aleppo"
"13932"," Non-Civilian"," Adult - Male"," Hama"," ",2012-09-27," Shooting","Hamah"
"13933"," Non-Civilian"," Adult - Male"," Hama"," ",2012-09-27," Shooting","Hamah"
"13934"," Non-Civilian"," Adult - Male"," Homs"," Jobar",2012-09-27," Shooting","Hims"
"13935"," Civilian"," Child - Male"," Aleppo"," New Aleppo",2012-09-26," Shooting","Aleppo"
"13936"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-26," Field Execution","Dayr Az Zawr"
"13937"," Civilian"," Adult - Male"," Aleppo"," Ansari",2012-09-26," Shooting","Aleppo"
"13938"," Civilian"," Adult - Male"," Hama"," Mashaa Arbaain",2012-09-26," Field Execution","Hamah"
"13939"," Civilian"," Adult - Male"," Aleppo"," Sha'ar",2012-09-26," Shelling","Aleppo"
"13940"," Civilian"," Adult - Male"," Homs"," Bayada",2012-09-26," Field Execution","Hims"
"13941"," Civilian"," Adult - Male"," Homs"," Bayada",2012-09-26," Field Execution","Hims"
"13942"," Civilian"," Adult - Male"," Hama"," Mashaa Arbaain",2012-09-26," Field Execution","Hamah"
"13943"," Civilian"," Adult - Male"," Aleppo"," Manbej",2012-09-26," Shelling","Aleppo"
"13944"," Civilian"," Adult - Male"," Deir Ezzor"," Jora",2012-09-26," Field Execution","Dayr Az Zawr"
"13945"," Civilian"," Child - Female"," Idlib"," Maaret Al-Nouman",2012-09-26," Shooting","Idlib"
"13946"," Civilian"," Adult - Male"," Hama"," Souran",2012-09-26," Shooting","Hamah"
"13947"," Civilian"," Adult - Male"," Hama"," Souran",2012-09-26," Shooting","Hamah"
"13948"," Civilian"," Adult - Male"," Hama"," Souran",2012-09-26," Shooting","Hamah"
"13949"," Civilian"," Adult - Male"," Hama"," Souran",2012-09-26," Shooting","Hamah"
"13950"," Civilian"," Adult - Male"," Hama"," Souran",2012-09-26," Shooting","Hamah"
"13951"," Civilian"," Adult - Male"," Hama"," Souran",2012-09-26," Shooting","Hamah"
"13952"," Civilian"," Adult - Male"," Damascus Suburbs"," Thiyabiyah",2012-09-26," Field Execution","Rif Dimashq"
"13953"," Civilian"," Adult - Male"," Damascus Suburbs"," Thiyabiyah",2012-09-26," Field Execution","Rif Dimashq"
"13954"," Civilian"," Adult - Male"," Damascus Suburbs"," Thiyabiyah",2012-09-26," Field Execution","Rif Dimashq"
"13955"," Civilian"," Adult - Male"," Damascus Suburbs"," Thiyabiyah",2012-09-26," Field Execution","Rif Dimashq"
"13956"," Civilian"," Adult - Male"," Damascus Suburbs"," Thiyabiyah",2012-09-26," Field Execution","Rif Dimashq"
"13957"," Civilian"," Adult - Male"," Damascus Suburbs"," Thiyabiyah",2012-09-26," Field Execution","Rif Dimashq"
"13958"," Civilian"," Adult - Male"," Damascus Suburbs"," Thiyabiyah",2012-09-26," Field Execution","Rif Dimashq"
"13959"," Civilian"," Adult - Male"," Damascus Suburbs"," Thiyabiyah",2012-09-26," Field Execution","Rif Dimashq"
"13960"," Civilian"," Adult - Male"," Damascus Suburbs"," Thiyabiyah",2012-09-26," Field Execution","Rif Dimashq"
"13961"," Civilian"," Adult - Male"," Damascus Suburbs"," Thiyabiyah",2012-09-26," Field Execution","Rif Dimashq"
"13962"," Civilian"," Adult - Male"," Deir Ezzor"," Jora",2012-09-26," Field Execution","Dayr Az Zawr"
"13963"," Civilian"," Adult - Male"," Deir Ezzor"," Jora",2012-09-26," Field Execution","Dayr Az Zawr"
"13964"," Civilian"," Child - Male"," Aleppo"," Marea",2012-09-26," Shelling","Aleppo"
"13965"," Civilian"," Adult - Male"," Damascus Suburbs"," Thiyabiyah",2012-09-26," Field Execution","Rif Dimashq"
"13966"," Civilian"," Adult - Male"," Homs"," Jobar",2012-09-26," Warplane shelling","Hims"
"13967"," Civilian"," Child - Female"," Idlib"," Jisr Al-Shoghour",2012-09-26," Shelling","Idlib"
"13968"," Civilian"," Child - Male"," Idlib"," Jisr Al-Shoghour",2012-09-26," Shelling","Idlib"
"13969"," Civilian"," Adult - Male"," Aleppo"," Abzamow",2012-09-26," Shooting","Aleppo"
"13970"," Non-Civilian"," Adult - Male"," Deir Ezzor"," Tawateha",2012-09-27," Shooting","Dayr Az Zawr"
"13971"," Civilian"," Child - Male"," Damascus"," Jobar",2012-09-27," Field Execution","Damascus"
"13972"," Civilian"," Adult - Male"," Damascus"," Jobar",2012-09-27," Field Execution","Damascus"
"13973"," Civilian"," Adult - Male"," Hama"," Arb'in neighborhood",2012-09-27," Detention - Torture","Hamah"
"13974"," Civilian"," Adult - Female"," Idlib"," Ma'ratah",2012-09-27," Shelling","Idlib"
"13975"," Civilian"," Adult - Male"," Aleppo"," Ferdaws",2012-09-27," Shelling","Aleppo"
"13976"," Civilian"," Child - Male"," Aleppo"," Ferdaws",2012-09-27," Shelling","Aleppo"
"13977"," Civilian"," Adult - Male"," Aleppo"," Sha'ar",2012-09-27," Warplane shelling","Aleppo"
"13978"," Civilian"," Adult - Male"," Aleppo"," Anadan",2012-09-27," Shelling","Aleppo"
"13979"," Civilian"," Adult - Male"," Aleppo"," ",2012-09-27," Shooting","Aleppo"
"13980"," Civilian"," Adult - Male"," Aleppo"," Tadef",2012-09-27," Shooting","Aleppo"
"13981"," Civilian"," Adult - Male"," Aleppo"," Bab",2012-09-27," Field Execution","Aleppo"
"13982"," Civilian"," Adult - Female"," Damascus Suburbs"," Wadi Barada: Efra",2012-09-27," Shelling","Rif Dimashq"
"13983"," Civilian"," Adult - Male"," Damascus"," Assali",2012-09-27," Field Execution","Damascus"
"13984"," Non-Civilian"," Adult - Male"," Aleppo"," ",2012-09-27," Shooting","Aleppo"
"13985"," Non-Civilian"," Adult - Male"," Lattakia"," Tuoma",2012-09-27," Shooting","Lattakia"
"13986"," Civilian"," Child - Male"," Aleppo"," Hamadania",2012-09-27," Shooting","Aleppo"
"13987"," Civilian"," Adult - Male"," Deir Ezzor"," Qsour Neighborhood",2012-09-27," Field Execution","Dayr Az Zawr"
"13988"," Non-Civilian"," Adult - Male"," Aleppo"," Izaz",2012-09-27," Shooting","Aleppo"
"13989"," Non-Civilian"," Adult - Male"," Aleppo"," Araan",2012-09-27," Shooting","Aleppo"
"13990"," Civilian"," Adult - Male"," Aleppo"," ",2012-09-27," Field Execution","Aleppo"
"13991"," Civilian"," Adult - Male"," Aleppo"," Marjeh neighborhood",2012-09-27," Warplane shelling","Aleppo"
"13992"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-27," Field Execution","Dayr Az Zawr"
"13993"," Civilian"," Child - Female"," Idlib"," Has",2012-09-27," Shelling","Idlib"
"13994"," Non-Civilian"," Adult - Male"," Raqqa"," Karama",2012-09-27," Shooting","Ar Raqqah"
"13995"," Civilian"," Adult - Male"," Deir Ezzor"," Hajin",2012-09-27," Shooting","Dayr Az Zawr"
"13996"," Civilian"," Adult - Male"," Deir Ezzor"," Qusor",2012-09-27," Field Execution","Dayr Az Zawr"
"13997"," Non-Civilian"," Adult - Male"," Deir Ezzor"," Jbela",2012-09-27," Shooting","Dayr Az Zawr"
"13998"," Non-Civilian"," Adult - Male"," Deir Ezzor"," ",2012-09-27," Shooting","Dayr Az Zawr"
"13999"," Civilian"," Adult - Male"," Idlib"," Saraqeb",2012-09-27," Shelling","Idlib"
"14000"," Civilian"," Adult - Female"," Idlib"," Kafromeh",2012-09-27," Shooting","Idlib"
"14001"," Civilian"," Child - Male"," Damascus Suburbs"," Douma",2012-09-27," Shooting","Rif Dimashq"
"14002"," Civilian"," Adult - Male"," Damascus Suburbs"," Douma",2012-09-27," Shooting","Rif Dimashq"
"14003"," Civilian"," Adult - Male"," Damascus Suburbs"," Erbeen",2012-09-27," Detention - Torture","Rif Dimashq"
"14004"," Civilian"," Adult - Male"," Damascus Suburbs"," Douma",2012-09-27," Shelling","Rif Dimashq"
"14005"," Non-Civilian"," Adult - Male"," Deir Ezzor"," ",2012-09-27," Detention - Torture","Dayr Az Zawr"
"14006"," Civilian"," Adult - Male"," Damascus"," Alkosoor neighborhood",2012-09-27," Shooting","Damascus"
"14007"," Civilian"," Adult - Male"," Aleppo"," ",2012-09-27," Shelling","Aleppo"
"14008"," Non-Civilian"," Adult - Male"," Deir Ezzor"," ",2012-09-27," Shooting","Dayr Az Zawr"
"14009"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-27," Field Execution","Dayr Az Zawr"
"14010"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-27," Field Execution","Dayr Az Zawr"
"14011"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-27," Field Execution","Dayr Az Zawr"
"14012"," Civilian"," Adult - Female"," Deir Ezzor"," ",2012-09-27," Shooting","Dayr Az Zawr"
"14013"," Civilian"," Adult - Male"," Deir Ezzor"," Qusor",2012-09-27," Field Execution","Dayr Az Zawr"
"14014"," Non-Civilian"," Adult - Male"," Aleppo"," Darat Azza",2012-09-27," Shelling","Aleppo"
"14015"," Civilian"," Adult - Male"," Lattakia"," Selaybeh",2012-09-27," Shooting","Lattakia"
"14016"," Civilian"," Adult - Male"," Deir Ezzor"," Qusor",2012-09-27," Field Execution","Dayr Az Zawr"
"14017"," Non-Civilian"," Adult - Male"," Homs"," Talkalakh",2012-09-27," Shooting","Hims"
"14018"," Civilian"," Adult - Male"," Damascus"," Salhieh",2012-09-28," Field Execution","Damascus"
"14019"," Non-Civilian"," Adult - Male"," Daraa"," Daraa-Balad",2012-09-28," Shooting","Dar`a"
"14020"," Civilian"," Adult - Male"," Damascus Suburbs"," Zamalka",2012-09-28," Detention - Execution","Rif Dimashq"
"14021"," Civilian"," Adult - Male"," Damascus Suburbs"," Zamalka",2012-09-28," Detention - Execution","Rif Dimashq"
"14022"," Civilian"," Adult - Male"," Damascus"," Daf Eshok",2012-09-28," Field Execution","Damascus"
"14023"," Civilian"," Adult - Male"," Hama"," Qastun",2012-09-28," Warplane shelling","Hamah"
"14024"," Civilian"," Adult - Male"," Damascus"," Jobar",2012-09-28," Field Execution","Damascus"
"14025"," Civilian"," Adult - Male"," Damascus"," Salhieh",2012-09-28," Field Execution","Damascus"
"14026"," Non-Civilian"," Adult - Male"," Homs"," Bayada",2012-09-28," Shooting","Hims"
"14027"," Civilian"," Adult - Male"," Damascus Suburbs"," Sayeda Zainab",2012-09-28," Field Execution","Rif Dimashq"
"14028"," Civilian"," Adult - Male"," Hama"," Sheir Village",2012-09-28," Shooting","Hamah"
"14029"," Civilian"," Adult - Male"," Daraa"," ",2012-09-28," Shelling","Dar`a"
"14030"," Civilian"," Adult - Male"," Daraa"," ",2012-09-28," Shelling","Dar`a"
"14031"," Civilian"," Adult - Male"," Daraa"," ",2012-09-28," Shelling","Dar`a"
"14032"," Civilian"," Adult - Male"," Idlib"," Sarmin",2012-09-28," Shelling","Idlib"
"14033"," Civilian"," Adult - Male"," Daraa"," Khirbet Ghazaleh",2012-09-28," Shooting","Dar`a"
"14034"," Non-Civilian"," Adult - Male"," Hama"," Sharqia",2012-09-28," Shooting","Hamah"
"14035"," Non-Civilian"," Adult - Male"," Aleppo"," Safira",2012-09-28," Shooting","Aleppo"
"14036"," Civilian"," Adult - Male"," Aleppo"," Rashedin",2012-09-28," Field Execution","Aleppo"
"14037"," Civilian"," Adult - Male"," Aleppo"," Izaz",2012-09-28," Warplane shelling","Aleppo"
"14038"," Civilian"," Adult - Female"," Aleppo"," Izaz",2012-09-28," Warplane shelling","Aleppo"
"14039"," Civilian"," Adult - Male"," Damascus Suburbs"," Bweda",2012-09-28," Field Execution","Rif Dimashq"
"14040"," Civilian"," Adult - Male"," Damascus"," Dummar",2012-09-27," Shooting","Damascus"
"14041"," Civilian"," Adult - Male"," Daraa"," Jasem",2012-09-27," Field Execution","Dar`a"
"14042"," Civilian"," Child - Male"," Damascus Suburbs"," Douma",2012-09-27," Shooting","Rif Dimashq"
"14043"," Non-Civilian"," Adult - Male"," Aleppo"," Afrin",2012-09-27," Shooting","Aleppo"
"14044"," Civilian"," Adult - Male"," Deir Ezzor"," Joura",2012-09-27," Field Execution","Dayr Az Zawr"
"14045"," Civilian"," Adult - Male"," Aleppo"," Atareib",2012-09-27," Warplane shelling","Aleppo"
"14046"," Civilian"," Adult - Male"," Idlib"," Khan Sheikhoun",2012-09-27," Warplane shelling","Idlib"
"14047"," Civilian"," Child - Male"," Idlib"," Khan Sheikhoun",2012-09-27," Warplane shelling","Idlib"
"14048"," Civilian"," Child - Female"," Idlib"," Khan Sheikhoun",2012-09-27," Warplane shelling","Idlib"
"14049"," Civilian"," Child - Male"," Daraa"," Mzeirib",2012-09-27," Shelling","Dar`a"
"14050"," Civilian"," Adult - Male"," Daraa"," Nawa",2012-09-27," Field Execution","Dar`a"
"14051"," Non-Civilian"," Adult - Male"," Damascus Suburbs"," Daraya",2012-09-27," Shooting","Rif Dimashq"
"14052"," Civilian"," Adult - Male"," Deir Ezzor"," Qusour Neighborhood",2012-09-27," Field Execution","Dayr Az Zawr"
"14053"," Civilian"," Adult - Male"," Damascus Suburbs"," Sayeda Zainab",2012-09-27," Shooting","Rif Dimashq"
"14054"," Civilian"," Adult - Male"," Aleppo"," Bab",2012-09-27," Field Execution","Aleppo"
"14055"," Non-Civilian"," Adult - Male"," Deir Ezzor"," Qsour Neighborhood",2012-09-27," Shooting","Dayr Az Zawr"
"14056"," Non-Civilian"," Adult - Male"," Deir Ezzor"," Jbaila",2012-09-27," Shooting","Dayr Az Zawr"
"14057"," Civilian"," Adult - Male"," Damascus Suburbs"," Zyabyeih",2012-09-27," Field Execution","Rif Dimashq"
"14058"," Civilian"," Adult - Male"," Homs"," Dablan",2012-09-27," Shooting","Hims"
"14059"," Civilian"," Adult - Male"," Idlib"," Sarmin",2012-09-27," Shooting","Idlib"
"14060"," Civilian"," Adult - Male"," Idlib"," ",2012-09-27," Warplane shelling","Idlib"
"14061"," Civilian"," Adult - Male"," Damascus"," Qaboun",2012-09-27," Field Execution","Damascus"
"14062"," Non-Civilian"," Adult - Male"," Damascus"," Qaboun",2012-09-27," Field Execution","Damascus"
"14063"," Civilian"," Adult - Male"," Hama"," Khaldieh villge",2012-09-27," Field Execution","Hamah"
"14064"," Civilian"," Adult - Male"," Deir Ezzor"," Arfi nrighborhood",2012-09-27," Warplane shelling","Dayr Az Zawr"
"14065"," Civilian"," Adult - Male"," Idlib"," Saraqeb",2012-09-27," Shelling","Idlib"
"14066"," Civilian"," Adult - Male"," Damascus"," Qaboun",2012-09-28," Field Execution","Damascus"
"14067"," Civilian"," Adult - Male"," Damascus Suburbs"," Qudsaya",2012-09-28," Shelling","Rif Dimashq"
"14068"," Non-Civilian"," Adult - Male"," Damascus"," Qaboun",2012-09-28," Field Execution","Damascus"
"14069"," Civilian"," Adult - Male"," Damascus"," Barzeh",2012-09-28," Field Execution","Damascus"
"14070"," Civilian"," Adult - Male"," Damascus"," Barzeh",2012-09-28," Field Execution","Damascus"
"14071"," Civilian"," Adult - Male"," Aleppo"," Izaz",2012-09-28," Warplane shelling","Aleppo"
"14072"," Civilian"," Adult - Male"," Aleppo"," Izaz",2012-09-28," Warplane shelling","Aleppo"
"14073"," Civilian"," Adult - Male"," Damascus"," Barzeh",2012-09-28," Field Execution","Damascus"
"14074"," Civilian"," Adult - Male"," Damascus"," Barzeh",2012-09-28," Field Execution","Damascus"
"14075"," Civilian"," Adult - Male"," Aleppo"," Izaz",2012-09-28," Warplane shelling","Aleppo"
"14076"," Non-Civilian"," Adult - Male"," Idlib"," ",2012-09-28," Shooting","Idlib"
"14077"," Civilian"," Adult - Male"," Idlib"," Ibleen",2012-09-28," Shooting","Idlib"
"14078"," Civilian"," Adult - Male"," Idlib"," Bassamis",2012-09-28," Shelling","Idlib"
"14079"," Civilian"," Adult - Male"," Aleppo"," Iza'a",2012-09-28," Shooting","Aleppo"
"14080"," Civilian"," Adult - Female"," Idlib"," Saraqeb",2012-09-28," Shelling","Idlib"
"14081"," Civilian"," Child - Female"," Aleppo"," Kallaseh",2012-09-28," Shelling","Aleppo"
"14082"," Civilian"," Adult - Male"," Aleppo"," Kallaseh",2012-09-28," Shelling","Aleppo"
"14083"," Civilian"," Adult - Male"," Aleppo"," Jub Al- Kubeh",2012-09-28," Shooting","Aleppo"
"14084"," Civilian"," Child - Female"," Aleppo"," Ansari",2012-09-28," Shooting","Aleppo"
"14085"," Civilian"," Adult - Male"," Aleppo"," Iza'a",2012-09-28," Shooting","Aleppo"
"14086"," Civilian"," Adult - Male"," Aleppo"," Izaz",2012-09-28," Warplane shelling","Aleppo"
"14087"," Civilian"," Adult - Male"," Aleppo"," Ziadya",2012-09-28," Field Execution","Aleppo"
"14088"," Non-Civilian"," Adult - Male"," Hama"," Souran",2012-09-28," Detention - Execution","Hamah"
"14089"," Civilian"," Adult - Male"," Daraa"," Tafas",2012-09-28," Field Execution","Dar`a"
"14090"," Civilian"," Adult - Male"," Daraa"," Ghariah",2012-09-28," Shooting","Dar`a"
"14091"," Civilian"," Adult - Male"," Damascus"," Kafar Souseh",2012-09-28," Shooting","Damascus"
"14092"," Civilian"," Adult - Male"," Damascus Suburbs"," Al-Hamah",2012-09-28," Shelling","Rif Dimashq"
"14093"," Civilian"," Adult - Male"," Damascus Suburbs"," Qudsaya",2012-09-28," Shelling","Rif Dimashq"
"14094"," Civilian"," Adult - Female"," Damascus Suburbs"," Qudsaya",2012-09-28," Shelling","Rif Dimashq"
"14095"," Civilian"," Child - Female"," Damascus Suburbs"," Qudsaya",2012-09-28," Shooting","Rif Dimashq"
"14096"," Civilian"," Adult - Male"," Aleppo"," Rashedin",2012-09-28," Field Execution","Aleppo"
"14097"," Civilian"," Adult - Female"," Damascus"," Barzeh",2012-09-28," Field Execution","Damascus"
"14098"," Civilian"," Adult - Male"," Aleppo"," Rashedin",2012-09-28," Field Execution","Aleppo"
"14099"," Civilian"," Adult - Male"," Aleppo"," Rashedin",2012-09-28," Field Execution","Aleppo"
"14100"," Civilian"," Adult - Male"," Aleppo"," Rashedin",2012-09-28," Field Execution","Aleppo"
"14101"," Civilian"," Adult - Male"," Aleppo"," Rashedin",2012-09-28," Field Execution","Aleppo"
"14102"," Civilian"," Adult - Male"," Hama"," Asharneh",2012-09-28," Detention - Execution","Hamah"
"14103"," Civilian"," Adult - Male"," Aleppo"," Rashedin",2012-09-28," Field Execution","Aleppo"
"14104"," Civilian"," Adult - Male"," Aleppo"," Rashedin",2012-09-28," Field Execution","Aleppo"
